timestamp,x,y
1737953312.1442945,278,161
1737953312.1442945,278,161
1737953312.1791654,358,161
1737953312.1791654,278,161
1737953312.2093308,278,161
1737953312.2093308,358,160
1737953312.2494936,358,161
1737953312.2494936,278,160
1737953312.2793207,356,162
1737953312.2793207,278,161
1737953312.2793207,247,146
1737953312.2793207,294,148
1737953312.3092172,358,161
1737953312.3092172,278,161
1737953312.3493593,358,161
1737953312.3493593,278,161
1737953312.3916724,278,161
1737953312.3916724,358,161
1737953312.4290922,278,161
1737953312.4290922,357,162
1737953312.4694104,278,161
1737953312.4694104,357,162
1737953312.499536,358,161
1737953312.499536,278,161
1737953312.5342865,278,161
1737953312.5342865,358,161
1737953312.560853,352,167
1737953312.560853,352,167
1737953312.594348,250,123
1737953312.594348,388,125
1737953312.6292825,251,117
1737953312.6292825,354,165
1737953312.6292825,354,165
1737953312.6621387,354,162
1737953312.6621387,271,165
1737953312.6994212,354,161
1737953312.6994212,271,164
1737953312.7305577,354,161
1737953312.7305577,270,163
1737953312.7305577,269,162
1737953312.7694075,270,163
1737953312.7694075,354,161
1737953312.799065,354,161
1737953312.799065,270,163
1737953312.839203,270,162
1737953312.839203,354,160
1737953312.8693602,274,161
1737953312.8693602,354,161
1737953312.8693602,245,149
1737953312.9015863,274,161
1737953312.9090927,354,162
1737953312.9390702,274,160
1737953312.9390702,353,160
1737953312.9694037,269,161
1737953312.9694037,353,160
1737953313.009245,273,161
1737953313.009245,353,161
1737953313.0394151,353,161
1737953313.0394151,273,161
1737953313.0792255,353,161
1737953313.0792255,269,162
1737953313.124616,273,160
1737953313.124616,353,160
1737953313.159485,274,161
1737953313.159485,353,161
1737953313.1942298,274,161
1737953313.1942298,353,161
1737953313.2291713,274,161
1737953313.2291713,353,161
1737953313.264296,274,161
1737953313.264296,353,161
1737953313.2944367,274,161
1737953313.2944367,353,162
1737953313.3295739,353,162
1737953313.3295739,274,161
1737953313.3643117,274,161
1737953313.3643117,353,161
1737953313.3996296,274,161
1737953313.3996296,353,162
1737953313.4293644,274,161
1737953313.4343762,353,161
1737953313.4643724,354,162
1737953313.4643724,274,161
1737953313.4991808,354,162
1737953313.4991808,274,161
1737953313.5343204,274,161
1737953313.5343204,354,162
1737953313.5645518,354,161
1737953313.5645518,274,161
1737953313.6043332,274,161
1737953313.6043332,354,161
1737953313.6295047,274,161
1737953313.6295047,354,162
1737953313.6640823,274,160
1737953313.6640823,354,161
1737953313.699596,270,163
1737953313.699596,354,161
1737953313.7421098,354,161
1737953313.7421098,269,162
1737953313.7918987,274,160
1737953313.7994037,354,162
1737953313.8408697,274,160
1737953313.8408697,354,161
1737953313.8893902,274,160
1737953313.8893902,354,161
1737953313.9396496,274,160
1737953313.9396496,354,161
1737953313.9793353,274,160
1737953313.9793353,354,161
1737953314.0296378,274,160
1737953314.0296378,354,162
1737953314.0643563,270,162
1737953314.0643563,354,161
1737953314.099547,274,160
1737953314.099547,354,161
1737953314.134348,274,160
1737953314.134348,354,161
1737953314.1734097,274,160
1737953314.1734097,354,161
1737953314.2143133,274,161
1737953314.2143133,354,161
1737953314.249384,354,161
1737953314.249384,274,160
1737953314.289644,274,160
1737953314.291149,354,162
1737953314.3296442,274,160
1737953314.3296442,354,162
1737953314.3644118,274,160
1737953314.3694189,354,162
1737953314.3994346,274,160
1737953314.3994346,354,161
1737953314.429496,354,161
1737953314.429496,273,160
1737953314.4695563,273,160
1737953314.4695563,354,161
1737953314.5223844,273,160
1737953314.5223844,354,161
1737953314.5593069,274,161
1737953314.5593069,354,162
1737953314.599562,274,161
1737953314.599562,354,162
1737953314.629393,274,160
1737953314.629393,354,162
1737953314.6693668,274,160
1737953314.6693668,354,162
1737953314.704252,274,160
1737953314.704252,354,161
1737953314.7293835,354,161
1737953314.7293835,270,163
1737953314.7695665,354,161
1737953314.7695665,270,162
1737953314.8043904,354,161
1737953314.8043904,270,162
1737953314.8295777,354,162
1737953314.8295777,270,163
1737953314.8295777,269,163
1737953314.8629954,354,167
1737953314.8974488,251,118
1737953314.8974488,352,167
1737953314.9316142,351,166
1737953314.9316142,351,166
1737953314.964837,352,164
1737953314.969346,352,164
1737953314.9993792,354,162
1737953314.9993792,271,165
1737953315.031783,355,162
1737953315.031783,271,164
1737953315.0694697,355,161
1737953315.0694697,271,163
1737953315.0694697,270,163
1737953315.0993881,355,161
1737953315.0993881,271,164
1737953315.0993881,270,164
1737953315.1328223,355,161
1737953315.1328223,270,163
1737953315.182431,270,163
1737953315.182431,355,161
1737953315.2195172,270,163
1737953315.2195172,355,161
1737953315.2195172,269,163
1737953315.2525527,355,160
1737953315.259059,270,163
1737953315.289228,355,161
1737953315.289228,270,163
1737953315.3219445,270,163
1737953315.3219445,355,161
1737953315.359152,355,160
1737953315.359152,270,163
1737953315.3994462,355,161
1737953315.3994462,270,163
1737953315.4292655,270,163
1737953315.4292655,355,160
1737953315.4592516,355,160
1737953315.4592516,271,163
1737953315.4993696,355,160
1737953315.4993696,271,163
1737953315.5294423,355,161
1737953315.5294423,271,163
1737953315.569249,355,161
1737953315.569249,271,163
1737953315.59933,355,161
1737953315.59933,271,163
1737953315.6393497,355,161
1737953315.6393497,249,130
1737953315.6393497,271,163
1737953315.6896186,355,161
1737953315.6896186,273,163
1737953315.6896186,273,163
1737953315.7192788,355,160
1737953315.7192788,271,162
1737953315.7501743,272,163
1737953315.7501743,356,160
1737953315.7844431,356,160
1737953315.7844431,271,162
1737953315.7844431,355,159
1737953315.812865,353,166
1737953315.8467107,250,122
1737953315.8492165,353,167
1737953315.8806117,353,166
1737953315.9154084,360,164
1737953315.9154084,359,164
1737953315.9154084,278,165
1737953315.959376,361,161
1737953315.959376,285,162
1737953315.9895504,280,161
1737953315.9895504,360,161
1737953315.9895504,283,162
1737953316.0244572,360,161
1737953316.0244572,280,160
1737953316.0244572,278,165
1737953316.0596616,361,159
1737953316.0596616,280,160
1737953316.084483,360,160
1737953316.084483,281,159
1737953316.1194382,361,159
1737953316.1194382,281,159
1737953316.1514735,361,159
1737953316.1514735,281,159
1737953316.1514735,281,159
1737953316.1893663,361,159
1737953316.1893663,281,159
1737953316.2294884,361,159
1737953316.2294884,281,159
1737953316.279565,361,159
1737953316.279565,281,159
1737953316.3191168,281,159
1737953316.3191168,361,159
1737953316.369241,362,159
1737953316.369241,282,158
1737953316.4196749,362,159
1737953316.4246836,282,159
1737953316.46958,362,159
1737953316.46958,282,159
1737953316.5243206,362,159
1737953316.5243206,283,158
1737953316.5744948,362,159
1737953316.5744948,282,158
1737953316.6193304,362,159
1737953316.6193304,282,158
1737953316.6793683,362,159
1737953316.6793683,282,158
1737953316.7292824,282,158
1737953316.7292824,362,159
1737953316.7735395,362,158
1737953316.7735395,282,158
1737953316.8118694,362,158
1737953316.8118694,282,158
1737953316.8118694,282,158
1737953316.8592546,362,160
1737953316.8592546,282,159
1737953316.9096255,248,123
1737953316.9096255,361,165
1737953316.9611025,357,166
1737953316.9945488,250,130
1737953316.9985569,362,163
1737953317.0396795,363,163
1737953317.0742629,362,160
1737953317.0742629,282,160
1737953317.1145797,362,160
1737953317.1145797,285,161
1737953317.1636107,362,159
1737953317.1636107,280,160
1737953317.1636107,362,159
1737953317.1636107,279,160
1737953317.219214,282,159
1737953317.219214,362,159
1737953317.2676835,361,159
1737953317.2676835,282,158
1737953317.3092704,361,159
1737953317.3174577,281,159
1737953317.369289,361,159
1737953317.369289,282,158
1737953317.4096873,361,159
1737953317.4096873,282,159
1737953317.4693024,361,159
1737953317.4693024,282,159
1737953317.5195,362,158
1737953317.5195,282,158
1737953317.5695243,364,160
1737953317.5695243,282,158
1737953317.5695243,248,134
1737953317.6174638,362,158
1737953317.619473,282,158
1737953317.679554,362,158
1737953317.679554,282,159
1737953317.729136,362,159
1737953317.729136,282,159
1737953317.7710428,360,165
1737953317.7710428,352,165
1737953317.8101976,250,126
1737953317.8101976,354,166
1737953317.8101976,354,167
1737953317.9046118,361,160
1737953317.9046118,281,160
1737953317.9046118,361,159
1737953317.953384,361,160
1737953317.953384,281,159
1737953317.9594414,281,159
1737953318.0041916,361,160
1737953318.0041916,249,128
1737953318.009208,281,159
1737953318.0533319,361,159
1737953318.0533319,361,159
1737953318.0593462,281,159
1737953318.0593462,282,160
1737953318.099603,357,159
1737953318.099603,394,130
1737953318.099603,278,160
1737953318.099603,278,160
1737953318.1535223,356,160
1737953318.1535223,271,161
1737953318.1995492,271,162
1737953318.1995492,355,160
1737953318.2534833,271,162
1737953318.2534833,355,160
1737953318.3093002,274,159
1737953318.3093002,355,160
1737953318.3641548,274,159
1737953318.3641548,355,160
1737953318.409508,270,161
1737953318.409508,354,159
1737953318.4548547,354,161
1737953318.4548547,270,162
1737953318.5095348,353,164
1737953318.5593634,353,163
1737953318.5995667,354,162
1737953318.6404333,354,160
1737953318.6404333,271,163
1737953318.6894724,354,160
1737953318.6894724,270,162
1737953318.6894724,269,162
1737953318.7244794,354,159
1737953318.7244794,270,162
1737953318.7542257,354,159
1737953318.7542257,270,161
1737953318.7893972,271,161
1737953318.7893972,355,160
1737953318.7893972,270,161
1737953318.819103,271,162
1737953318.819103,355,159
1737953318.819103,270,162
1737953318.8544722,356,160
1737953318.8544722,273,162
1737953318.8544722,273,162
1737953318.8891668,356,160
1737953318.8891668,271,162
1737953318.9193647,355,163
1737953318.9193647,247,122
1737953318.954626,353,166
1737953318.9869235,351,165
1737953319.0253534,353,163
1737953319.0591362,354,162
1737953319.0929556,355,161
1737953319.129604,355,161
1737953319.129604,245,136
1737953319.129604,265,156
1737953319.1618655,355,160
1737953319.1618655,269,164
1737953319.1991956,355,160
1737953319.1991956,391,127
1737953319.1991956,265,163
1737953319.2293773,355,160
1737953319.2293773,269,164
1737953319.2626793,355,160
1737953319.2626793,269,163
1737953319.2993896,355,160
1737953319.2993896,269,163
1737953319.3372464,269,164
1737953319.3393157,355,159
1737953319.369041,355,160
1737953319.369041,269,163
1737953319.3993647,356,160
1737953319.3993647,269,164
1737953319.4412556,356,160
1737953319.4422145,269,164
1737953319.4676003,356,160
1737953319.4676003,269,163
1737953319.4994924,355,160
1737953319.4994924,269,163
1737953319.5296426,355,160
1737953319.5296426,269,163
1737953319.5591888,355,160
1737953319.5591888,270,163
1737953319.5591888,269,163
1737953319.5895107,355,160
1737953319.5895107,269,164
1737953319.5895107,355,160
1737953319.6395383,355,161
1737953319.6395383,268,165
1737953319.640547,267,164
1737953319.679554,355,161
1737953319.679554,268,165
1737953319.7092378,354,160
1737953319.7092378,268,164
1737953319.7092378,267,164
1737953319.7555263,268,164
1737953319.7555263,355,163
1737953319.8201473,354,164
1737953319.8211582,269,166
1737953319.899154,354,164
1737953319.899154,268,166
1737953319.9373224,354,164
1737953319.9373224,269,166
1737953319.9710763,268,164
1737953319.9710763,354,164
1737953320.0199955,354,164
1737953320.0210717,268,166
1737953320.0593863,354,164
1737953320.0593863,268,166
1737953320.1092713,354,164
1737953320.1092713,268,167
1737953320.1092713,267,166
1737953320.1595318,270,166
1737953320.1595318,354,164
1737953320.1595318,270,166
1737953320.209553,354,165
1737953320.209553,269,166
1737953320.2553413,354,164
1737953320.2553413,268,166
1737953320.2944806,354,164
1737953320.2944806,268,166
1737953320.3367007,354,164
1737953320.3367007,268,166
1737953320.3734639,268,166
1737953320.3795328,354,164
1737953320.3795328,267,166
1737953320.4244294,354,164
1737953320.4244294,269,166
1737953320.4691257,354,164
1737953320.4691257,268,166
1737953320.5294628,355,164
1737953320.5294628,268,166
1737953320.5324755,267,166
1737953320.574424,354,164
1737953320.574424,269,166
1737953320.6191587,355,164
1737953320.6191587,268,166
1737953320.6191587,354,163
1737953320.6591482,355,164
1737953320.7094302,355,164
1737953320.7094302,268,166
1737953320.7595222,355,164
1737953320.7595222,268,166
1737953320.799544,354,164
1737953320.799544,354,164
1737953320.799544,269,167
1737953320.8493211,355,164
1737953320.8493211,269,166
1737953320.899321,355,164
1737953320.899321,268,166
1737953320.949558,246,125
1737953320.9545696,355,164
1737953320.9545696,268,166
1737953320.9991307,354,163
1737953320.9991307,268,166
1737953321.039583,355,164
1737953321.0491636,268,166
1737953321.1012793,354,164
1737953321.1012793,268,166
1737953321.1012793,267,166
1737953321.149374,354,163
1737953321.149374,267,164
1737953321.1993873,354,164
1737953321.1993873,268,166
1737953321.2491653,354,164
1737953321.2491653,268,166
1737953321.2923887,354,164
1737953321.2923887,268,166
1737953321.3495142,269,166
1737953321.3495142,354,162
1737953321.3495142,268,166
1737953321.399567,355,163
1737953321.399567,268,166
1737953321.4396052,245,129
1737953321.4396052,355,163
1737953321.4492364,268,166
1737953321.4892905,354,162
1737953321.4892905,268,166
1737953321.5395908,354,163
1737953321.5395908,268,165
1737953321.589537,355,163
1737953321.589537,269,165
1737953321.639496,355,163
1737953321.639496,269,166
1737953321.7045283,355,164
1737953321.7045283,269,166
1737953321.7566662,355,164
1737953321.7576745,246,121
1737953321.7924874,355,164
1737953321.8495088,355,164
1737953321.884606,355,166
1737953321.884606,354,165
1737953321.9145355,352,169
1737953321.9145355,245,125
1737953321.9493747,351,169
1737953321.9493747,245,126
1737953321.9913292,258,168
1737953321.9913292,351,167
1737953321.9913292,351,167
1737953322.0412917,226,174
1737953322.0412917,257,168
1737953322.0412917,350,166
1737953322.079139,353,165
1737953322.12551,353,165
1737953322.12551,351,165
1737953322.12551,350,165
1737953322.1752543,355,165
1737953322.224139,354,164
1737953322.2692177,354,164
1737953322.2692177,354,164
1737953322.2692177,269,167
1737953322.3291352,354,164
1737953322.3793328,354,164
1737953322.3793328,269,166
1737953322.4236803,354,164
1737953322.46938,354,164
1737953322.5231936,355,164
1737953322.569244,355,164
1737953322.569244,269,167
1737953322.612345,269,166
1737953322.612345,355,164
1737953322.612345,268,166
1737953322.612345,354,163
1737953322.6694057,355,164
1737953322.6694057,269,167
1737953322.7120109,355,164
1737953322.7120109,269,166
1737953322.7616405,355,164
1737953322.7993903,355,164
1737953322.7993903,269,166
1737953322.8509889,355,164
1737953322.8509889,269,166
1737953322.9002237,354,163
1737953322.9002237,269,166
1737953322.9510157,355,163
1737953322.9510157,269,166
1737953323.001365,354,163
1737953323.001365,269,166
1737953323.0414429,354,163
1737953323.0911055,354,163
1737953323.0911055,269,166
1737953323.140934,354,163
1737953323.140934,269,166
1737953323.1902318,354,163
1737953323.2296798,354,163
1737953323.2296798,269,165
1737953323.2795672,354,163
1737953323.2795672,271,165
1737953323.2795672,271,165
1737953323.325422,354,163
1737953323.3692305,354,163
1737953323.4235368,355,163
1737953323.4692285,355,163
1737953323.4692285,270,165
1737953323.519333,354,163
1737953323.5233734,269,165
1737953323.579359,355,163
1737953323.579359,269,165
1737953323.623683,354,162
1737953323.6291955,269,165
1737953323.673467,354,161
1737953323.673467,269,165
1737953323.7237892,355,162
1737953323.7693896,354,161
1737953323.840298,354,160
1737953323.8934464,355,162
1737953323.8934464,354,161
1737953323.9495213,354,161
1737953323.9495213,269,164
1737953323.9996083,354,162
1737953323.9996083,269,165
1737953324.0493762,354,163
1737953324.0493762,269,165
1737953324.0797167,355,163
1737953324.0797167,269,165
1737953324.0893576,268,164
1737953324.1408055,355,163
1737953324.1996057,269,165
1737953324.1996057,355,163
1737953324.2441978,355,163
1737953324.2441978,354,162
1737953324.2441978,246,122
1737953324.2492616,269,165
1737953324.2895155,355,163
1737953324.2895155,270,165
1737953324.3291194,355,163
1737953324.3291194,354,162
1737953324.3291194,248,118
1737953324.3594522,355,163
1737953324.3594522,270,165
1737953324.3996017,355,163
1737953324.4295785,355,163
1737953324.4295785,270,165
1737953324.459422,355,162
1737953324.4890578,355,162
1737953324.5209615,270,165
1737953324.5209615,355,163
1737953324.5553923,356,163
1737953324.5941927,355,162
1737953324.5941927,270,165
1737953324.6224277,355,163
1737953324.6224277,355,163
1737953324.659171,388,122
1737953324.659171,356,163
1737953324.691429,355,162
1737953324.7294173,356,162
1737953324.7294173,270,164
1737953324.7609038,355,161
1737953324.7609038,247,119
1737953324.794343,270,165
1737953324.7994263,355,161
1737953324.8290694,355,161
1737953324.8290694,270,164
1737953324.861681,356,162
1737953324.861681,355,161
1737953324.861681,270,165
1737953324.9024513,356,162
1737953324.9035556,270,165
1737953324.929481,356,162
1737953324.9357567,270,165
1737953324.9709177,356,161
1737953324.9709177,270,165
1737953325.0097322,356,161
1737953325.0097322,270,165
1737953325.039292,356,162
1737953325.039292,271,165
1737953325.080417,356,162
1737953325.080417,270,165
1737953325.114369,356,162
1737953325.1494057,356,162
1737953325.180654,356,162
1737953325.180654,270,164
1737953325.229114,356,162
1737953325.2394016,246,129
1737953325.2394016,356,162
1737953325.2692196,354,165
1737953325.3035223,351,165
1737953325.3045259,351,165
1737953325.3360133,355,162
1737953325.3691726,274,160
1737953325.3691726,356,160
1737953325.3691726,271,162
1737953325.4106483,356,158
1737953325.4106483,274,158
1737953325.449413,274,158
1737953325.449413,355,158
1737953325.4893298,274,158
1737953325.4893298,356,157
1737953325.5289953,355,158
1737953325.5289953,275,158
1737953325.572139,274,157
1737953325.572139,355,158
1737953325.609059,274,158
1737953325.609059,355,157
1737953325.6550486,273,157
1737953325.6561913,354,158
1737953325.6934083,355,158
1737953325.6934083,273,157
1737953325.7291477,355,158
1737953325.7291477,274,157
1737953325.7695093,274,157
1737953325.7695093,355,158
1737953325.829094,274,157
1737953325.829094,355,158
1737953325.8694572,274,157
1737953325.8694572,356,157
1737953325.8992608,274,157
1737953325.8992608,356,157
1737953325.9594939,356,158
1737953325.9594939,274,157
1737953325.9992967,275,157
1737953325.9992967,356,157
1737953326.0390184,275,157
1737953326.0390184,356,158
1737953326.0390184,274,156
1737953326.0914965,356,157
1737953326.0914965,275,157
1737953326.1408343,356,157
1737953326.1408343,275,157
1737953326.1820347,275,157
1737953326.1820347,356,156
1737953326.2190998,356,157
1737953326.2190998,275,157
1737953326.256125,275,156
1737953326.256125,356,156
1737953326.3090942,275,156
1737953326.3090942,356,157
1737953326.3507686,275,156
1737953326.3507686,356,157
1737953326.4091904,358,157
1737953326.4091904,278,156
1737953326.4535005,279,157
1737953326.4535005,359,157
1737953326.4990425,281,156
1737953326.4990425,360,157
1737953326.5330427,282,156
1737953326.5330427,361,157
1737953326.5813625,284,157
1737953326.5823638,362,157
1737953326.6257896,286,157
1737953326.6257896,364,158
1737953326.6706636,364,158
1737953326.6716673,286,157
1737953326.7027898,287,160
1737953326.7027898,365,161
1737953326.7392504,365,164
1737953326.7392504,289,164
1737953326.7740824,289,167
1737953326.7740824,365,165
1737953326.809177,365,166
1737953326.809177,287,167
1737953326.8391845,365,166
1737953326.8391845,287,166
1737953326.882697,289,165
1737953326.882697,364,166
1737953326.9192095,364,166
1737953326.9192095,364,166
1737953326.9192095,286,166
1737953326.9542723,364,166
1737953326.9542723,286,166
1737953326.98288,364,166
1737953327.0194962,364,167
1737953327.0194962,364,167
1737953327.0592308,364,167
1737953327.0592308,286,167
1737953327.0891361,364,168
1737953327.1211524,366,167
1737953327.1603653,366,167
1737953327.1943054,365,166
1737953327.2290103,364,167
1737953327.2290103,363,167
1737953327.2613356,363,166
1737953327.2993953,363,166
1737953327.2993953,286,168
1737953327.3291755,362,167
1737953327.4131446,263,120
1737953327.444204,364,165
1737953327.4849548,367,163
1737953327.4849548,291,162
1737953327.5390303,366,162
1737953327.5390303,291,161
1737953327.5893784,366,161
1737953327.5893784,291,160
1737953327.5893784,290,160
1737953327.649112,365,161
1737953327.649112,290,160
1737953327.7016606,365,160
1737953327.7016606,290,159
1737953327.757675,289,160
1737953327.757675,365,160
1737953327.803679,283,167
1737953327.803679,361,166
1737953327.8434782,360,166
1737953327.8444784,283,168
1737953327.870096,360,167
1737953327.8792908,359,166
1737953327.9153259,356,166
1737953327.9556189,360,167
1737953328.003666,360,167
1737953328.0504024,360,166
1737953328.083055,359,167
1737953328.13478,359,167
1737953328.1736677,359,166
1737953328.2138212,359,166
1737953328.2674322,284,168
1737953328.269429,362,166
1737953328.3034039,362,166
1737953328.3478374,362,165
1737953328.3838816,362,165
1737953328.4174016,363,164
1737953328.4184287,288,164
1737953328.4547353,363,160
1737953328.4557776,288,161
1737953328.4567885,259,121
1737953328.4991446,363,160
1737953328.5001547,288,160
1737953328.5670195,363,160
1737953328.568025,386,123
1737953328.5690253,288,160
1737953328.6065676,363,160
1737953328.6075654,288,161
1737953328.6556437,362,159
1737953328.6556437,288,160
1737953328.7154615,363,160
1737953328.716455,288,160
1737953328.7607813,363,160
1737953328.7607813,288,160
1737953328.8027446,363,160
1737953328.8092513,288,160
1737953328.8958378,288,160
1737953328.8958378,363,160
1737953328.8958378,385,117
1737953328.991594,363,160
1737953328.991594,287,160
1737953329.06451,362,161
1737953329.06451,287,161
1737953329.114143,362,160
1737953329.114143,287,161
1737953329.1579072,362,160
1737953329.1594186,287,161
1737953329.2191424,362,159
1737953329.2191424,287,160
1737953329.2709265,362,159
1737953329.2709265,286,160
1737953329.3291194,361,160
1737953329.3291194,286,161
1737953329.374112,360,166
1737953329.374112,285,166
1737953329.4241705,360,166
1737953329.4241705,285,167
1737953329.4642885,360,166
1737953329.4642885,285,167
1737953329.512807,360,166
1737953329.512807,285,167
1737953329.5575843,360,166
1737953329.5590947,285,167
1737953329.5945258,360,166
1737953329.5945258,285,167
1737953329.6457472,362,160
1737953329.6477427,287,161
1737953329.699142,362,161
1737953329.699142,287,162
1737953329.7399735,362,161
1737953329.7399735,287,162
1737953329.7992039,362,161
1737953329.7992039,287,161
1737953329.8394198,287,161
1737953329.8394198,362,160
1737953329.8894627,362,160
1737953329.8894627,287,161
1737953329.9292107,362,161
1737953329.9365315,287,162
1737953329.9870543,283,168
1737953329.9870543,358,166
1737953330.0390782,356,166
1737953330.04053,279,168
1737953330.0415404,278,168
1737953330.0813596,356,166
1737953330.085368,279,168
1737953330.1219363,356,167
1737953330.171816,356,167
1737953330.171816,278,169
1737953330.2391372,356,167
1737953330.2391372,279,169
1737953330.319326,356,166
1737953330.3210013,279,169
1737953330.3892703,356,167
1737953330.4592566,356,167
1737953330.460695,356,167
1737953330.5442257,361,162
1737953330.5442257,286,162
1737953330.6244788,361,162
1737953330.629634,286,162
1737953330.629634,286,161
1737953330.7096965,361,161
1737953330.7107213,286,161
1737953330.7736247,361,160
1737953330.7746205,286,161
1737953330.8446438,362,161
1737953330.8446438,286,161
1737953330.91919,361,161
1737953330.920081,286,160
1737953330.9896379,361,160
1737953330.9896379,286,160
1737953331.0744474,364,159
1737953331.0744474,289,158
1737953331.1495001,364,158
1737953331.1495001,289,158
1737953331.2292526,366,158
1737953331.2292526,290,157
1737953331.2964132,367,157
1737953331.2975013,291,156
1737953331.36442,367,157
1737953331.36442,292,155
1737953331.4294598,364,161
1737953331.4294598,265,108
1737953331.4294598,369,162
1737953331.4831386,366,161
1737953331.4831386,268,105
1737953331.5392532,369,160
1737953331.5937903,370,160
1737953331.5947871,292,157
1737953331.6390905,291,158
1737953331.6390905,368,160
1737953331.6992443,368,160
1737953331.6992443,291,158
1737953331.757556,368,160
1737953331.759266,291,157
1737953331.8201616,368,160
1737953331.8201616,291,159
1737953331.8793314,291,158
1737953331.8793314,369,160
1737953331.9294415,292,159
1737953331.936742,369,160
1737953331.9895244,292,159
1737953331.9895244,369,159
1737953332.0538223,292,159
1737953332.054833,371,161
1737953332.129443,291,157
1737953332.129443,370,159
1737953332.191819,369,159
1737953332.191819,291,157
1737953332.2515445,369,163
1737953332.313498,369,162
1737953332.3145769,290,160
1737953332.3711529,369,161
1737953332.372162,290,158
1737953332.4230924,290,158
1737953332.4240975,368,160
1737953332.5093648,369,161
1737953332.5093648,290,158
1737953332.5595915,290,157
1737953332.5595915,368,159
1737953332.6291018,290,157
1737953332.6291018,368,159
1737953332.7300742,290,157
1737953332.7311141,368,158
1737953332.7320914,289,156
1737953332.7796624,289,156
1737953332.7796624,368,158
1737953332.842148,289,155
1737953332.842148,367,158
1737953332.909125,290,157
1737953332.9093215,368,157
1737953332.9646409,288,156
1737953332.9646409,367,158
1737953333.0213273,288,156
1737953333.0222003,366,157
1737953333.023298,366,156
1737953333.0878336,366,158
1737953333.0895364,287,156
1737953333.1404786,365,161
1737953333.1968186,365,160
1737953333.1978517,286,159
1737953333.2408648,365,158
1737953333.2408648,286,157
1737953333.2408648,286,158
1737953333.3090975,286,157
1737953333.3090975,364,158
1737953333.3090975,364,158
1737953333.3740177,365,157
1737953333.3740177,287,157
1737953333.429312,365,157
1737953333.429312,287,156
1737953333.48927,256,114
1737953333.48927,365,157
1737953333.4993272,286,156
1737953333.5506115,285,157
1737953333.5525458,364,157
1737953333.620457,363,157
1737953333.6296866,285,156
1737953333.6812806,285,156
1737953333.6822808,363,156
1737953333.6822808,285,155
1737953333.7594664,285,156
1737953333.7594664,363,158
1737953333.8292713,284,155
1737953333.8354294,362,157
1737953333.8981416,362,157
1737953333.8997607,284,156
1737953333.9614737,362,157
1737953333.9624822,284,156
1737953334.0543876,283,156
1737953334.0543876,362,157
1737953334.0543876,362,156
1737953334.1203492,284,156
1737953334.126364,362,157
1737953334.221977,363,157
1737953334.2239964,281,156
1737953334.2249823,256,114
1737953334.2851233,359,157
1737953334.2868834,281,157
1737953334.359403,281,157
1737953334.359403,359,157
1737953334.4112191,281,156
1737953334.4122221,359,157
1737953334.4694157,281,155
1737953334.4694157,359,157
1737953334.5364773,360,158
1737953334.537687,281,159
1737953334.6026614,358,162
1737953334.639017,359,162
1737953334.6892998,360,160
1737953334.7595327,361,159
1737953334.7595327,278,159
1737953334.8143241,361,157
1737953334.8154345,282,156
1737953334.8163693,281,156
1737953334.8836513,282,156
1737953334.8846383,360,157
1737953334.9473095,360,157
1737953334.9483097,281,156
1737953335.01075,281,155
1737953335.0116467,359,156
1737953335.0116467,280,155
1737953335.065314,280,154
1737953335.066251,359,155
1737953335.1094017,280,155
1737953335.1094017,359,155
1737953335.1682832,280,155
1737953335.1682832,359,155
1737953335.219972,280,155
1737953335.219972,359,156
1737953335.278129,280,155
1737953335.2791424,359,156
1737953335.3540037,279,155
1737953335.3540037,358,157
1737953335.4257097,279,155
1737953335.426616,358,157
1737953335.4276035,279,154
1737953335.5103915,358,161
1737953335.5114532,277,160
1737953335.5728328,358,161
1737953335.5728328,277,161
1737953335.648359,358,161
1737953335.6493638,276,161
1737953335.715712,358,161
1737953335.7168114,276,161
1737953335.7714086,276,161
1737953335.7714086,358,161
1737953335.8492777,276,161
1737953335.8494213,358,161
1737953335.927498,277,161
1737953335.929079,359,161
1737953335.9875371,360,159
1737953335.9884813,281,160
1737953336.053307,361,159
1737953336.0543783,282,159
1737953336.1095443,361,159
1737953336.1095443,282,160
1737953336.1758516,361,159
1737953336.1767657,282,159
1737953336.2318313,361,159
1737953336.2327247,283,160
1737953336.2327247,278,160
1737953336.2931824,361,160
1737953336.29329,283,160
1737953336.3476403,283,160
1737953336.3491538,362,159
1737953336.394425,362,159
1737953336.395223,283,158
1737953336.4603508,284,158
1737953336.4612606,362,158
1737953336.5190635,363,159
1737953336.5200884,284,158
1737953336.5831614,363,159
1737953336.5840611,284,158
1737953336.6315162,363,159
1737953336.6325252,284,158
1737953336.6325252,284,159
1737953336.6965277,363,159
1737953336.697422,284,158
1737953336.7645543,366,158
1737953336.767173,287,157
1737953336.8392515,287,157
1737953336.8392515,365,158
1737953336.8997328,287,157
1737953336.8997328,366,158
1737953336.9611282,365,158
1737953336.9621325,287,157
1737953337.0128531,286,157
1737953337.0137475,365,157
1737953337.071656,286,156
1737953337.071656,364,157
1737953337.1495676,363,157
1737953337.1495676,285,156
1737953337.2274752,364,157
1737953337.2284682,285,156
1737953337.2918327,364,156
1737953337.2918327,286,156
1737953337.364274,285,156
1737953337.364274,364,156
1737953337.4230938,285,155
1737953337.4240892,363,156
1737953337.4892945,364,156
1737953337.4892945,285,154
